净值日期,单位净值,日增长率
2026-04-09,5.5041,0.66
2026-04-10,5.5116,0.14
2026-04-13,5.5692,1.05
2026-04-14,5.6635,1.69
2026-04-15,5.7416,1.38
2026-04-16,5.7717,0.52
2026-04-17,5.8454,1.28
2026-04-20,5.8298,-0.27
2026-04-21,5.8017,-0.48
2026-04-22,5.9007,1.71
2026-04-23,5.8694,-0.53
2026-04-24,5.9816,1.91
2026-04-27,5.9718,-0.16
2026-04-28,5.9136,-0.97
2026-04-29,5.947,0.56
2026-04-30,6.0044,0.97
2026-05-06,6.2381,3.89
2026-05-07,6.2253,-0.21
2026-05-08,6.3639,2.23
2026-05-11,6.3789,0.24
2026-05-12,6.3215,-0.9
2026-05-13,6.3861,1.02
2026-05-14,6.4293,0.68
2026-05-15,6.3283,-1.57
2026-05-18,6.3022,-0.41
2026-05-19,6.2581,-0.7
2026-05-20,6.3615,1.65
2026-05-21,6.365,0.06
2026-05-22,6.3949,0.47
2026-05-25,6.3901,-0.08
2026-05-26,6.4971,1.67
2026-05-27,6.4892,-0.12
2026-05-28,6.5391,0.77
2026-05-29,6.5561,0.26
2026-06-01,6.5897,0.51
2026-06-02,6.6224,0.5
2026-06-03,6.6034,-0.29
2026-06-04,6.5715,-0.48
2026-06-05,6.2568,-4.79
2026-06-08,6.3558,1.58
2026-06-09,6.2769,-1.24
2026-06-10,6.1481,-2.05
2026-06-11,6.3464,3.23
2026-06-12,6.3797,0.52
2026-06-15,6.5682,2.95
2026-06-16,6.4465,-1.85
2026-06-17,6.381,-1.02
2026-06-18,6.5399,2.49
2026-06-22,6.5295,-0.16
2026-06-23,6.3203,-3.2
2026-06-24,6.2937,-0.42
2026-06-25,6.3455,0.82
2026-06-26,6.2714,-1.17
2026-06-29,6.414,2.27
2026-06-30,6.5145,1.57
2026-07-01,6.4131,-1.56
2026-07-02,6.3084,-1.63
2026-07-03,6.306,-0.04
2026-07-06,6.3876,1.29
